Point_ID,UTM_E,UTM_N,DATUM,ELEV,Transect_ID,Point_no,YR_Treated,Treatment_Description,FACTS_ID,Sale_Name
FREWIN_P08,619534.6871,4751890.814,NAD83 Z10,,FREWIN_P,8,999,,,
FREWIN_P09,619232.8374,4751874.884,NAD83 Z10,,FREWIN_P,9,999,,,
FREWIN_P10,618939.3927,4751881.703,NAD83 Z10,,FREWIN_P,10,999,,,
FREWIN_Q01,620282.3286,4792009.286,NAD83 Z10,,FREWIN_Q,1,999,,,
FREWIN_Q02,620573.4623,4791919.392,NAD83 Z10,,FREWIN_Q,2,999,,,
FREWIN_Q03,620862.9268,4791831.416,NAD83 Z10,,FREWIN_Q,3,999,,,
FREWIN_Q04,621144.2954,4791756.272,NAD83 Z10,,FREWIN_Q,4,999,,,
FREWIN_Q05,621433.0557,4791663.212,NAD83 Z10,,FREWIN_Q,5,999,,,
FREWIN_Q06,621715.7196,4791580.909,NAD83 Z10,,FREWIN_Q,6,999,,,
FREWIN_Q07,622007.4632,4791503.664,NAD83 Z10,,FREWIN_Q,7,999,,,
FREWIN_Q08,622296.2326,4791415.29,NAD83 Z10,,FREWIN_Q,8,999,,,
FREWIN_Q09,622586.6721,4791329.281,NAD83 Z10,,FREWIN_Q,9,999,,,
FREWIN_Q10,622876.2831,4791248.711,NAD83 Z10,,FREWIN_Q,10,999,,,
FREWIN_R01,611134.8972,4718258.384,NAD83 Z10,,FREWIN_R,1,999,,,
FREWIN_R02,611043.2346,4718554.459,NAD83 Z10,,FREWIN_R,2,999,,,
FREWIN_R03,610945.742,4718828.528,NAD83 Z10,,FREWIN_R,3,999,,,
FREWIN_R04,610866.3222,4719115.834,NAD83 Z10,,FREWIN_R,4,999,,,
FREWIN_R05,610747.6421,4719452.523,NAD83 Z10,,FREWIN_R,5,999,,,
FREWIN_R06,610652.175,4719735.419,NAD83 Z10,,FREWIN_R,6,999,,,
FREWIN_R07,610568.4073,4720023.315,NAD83 Z10,,FREWIN_R,7,999,,,
FREWIN_R08,610466.2375,4720308.98,NAD83 Z10,,FREWIN_R,8,999,,,
FREWIN_R09,610370.1515,4720581.932,NAD83 Z10,,FREWIN_R,9,999,,,
FREWIN_R10,610268.5722,4720874.321,NAD83 Z10,,FREWIN_R,10,999,,,
FREWIN_S01,621684.3446,4729639.652,NAD83 Z10,,FREWIN_S,1,999,,,
FREWIN_S02,621833.0079,4729369.561,NAD83 Z10,,FREWIN_S,2,999,,,
FREWIN_S03,621970.5225,4729098.589,NAD83 Z10,,FREWIN_S,3,999,,,
FREWIN_S04,622111.4654,4728842.389,NAD83 Z10,,FREWIN_S,4,999,,,
FREWIN_S05,622253.9465,4728574.863,NAD83 Z10,,FREWIN_S,5,999,,,
FREWIN_S06,622397.8075,4728315.085,NAD83 Z10,,FREWIN_S,6,999,,,
FREWIN_S07,622543.9305,4728043.805,NAD83 Z10,,FREWIN_S,7,999,,,
FREWIN_S08,622686.6057,4727773.121,NAD83 Z10,,FREWIN_S,8,999,,,
FREWIN_S09,622830.7983,4727523.753,NAD83 Z10,,FREWIN_S,9,999,,,
FREWIN_S10,622961.5624,4727245.781,NAD83 Z10,,FREWIN_S,10,999,,,
FREWIN_T01,619163.0912,4786244.848,NAD83 Z10,,FREWIN_T,1,999,,,
FREWIN_T02,619470.112,4786104.222,NAD83 Z10,,FREWIN_T,2,999,,,
FREWIN_T03,619777.8571,4785997.858,NAD83 Z10,,FREWIN_T,3,999,,,
FREWIN_T04,620069.6895,4785890.938,NAD83 Z10,,FREWIN_T,4,999,,,
FREWIN_T05,620356.5346,4785779.927,NAD83 Z10,,FREWIN_T,5,999,,,
FREWIN_T06,620639.7617,4785665.019,NAD83 Z10,,FREWIN_T,6,999,,,
FREWIN_T07,620925.2822,4785560.057,NAD83 Z10,,FREWIN_T,7,999,,,
FREWIN_T08,621200.0955,4785461.162,NAD83 Z10,,FREWIN_T,8,999,,,
FREWIN_T09,621484.3405,4785350.395,NAD83 Z10,,FREWIN_T,9,999,,,
FREWIN_T10,621768.4343,4785247.98,NAD83 Z10,,FREWIN_T,10,999,,,
FREWIN_U01,610625.139,4722945.38,NAD83 Z10,,FREWIN_U,1,999,,,
FREWIN_U02,610436.5394,4723164.418,NAD83 Z10,,FREWIN_U,2,999,,,
FREWIN_U03,610194.1348,4723368.101,NAD83 Z10,,FREWIN_U,3,999,,,
FREWIN_U04,610045.6171,4723623.508,NAD83 Z10,,FREWIN_U,4,999,,,
FREWIN_U05,609853.285,4723850.228,NAD83 Z10,,FREWIN_U,5,999,,,
FREWIN_U06,609658.5452,4724091.852,NAD83 Z10,,FREWIN_U,6,999,,,
FREWIN_U07,609458.8015,4724327.791,NAD83 Z10,,FREWIN_U,7,999,,,
FREWIN_U08,609269.1216,4724536.522,NAD83 Z10,,FREWIN_U,8,999,,,
FREWIN_U09,609069.8443,4724772.735,NAD83 Z10,,FREWIN_U,9,999,,,
FREWIN_U10,608885.2451,4725000.609,NAD83 Z10,,FREWIN_U,10,999,,,
PFLM_C01,604862.755,4848942.273,NAD83 Z10,,PFLM_S,1,999,,,
PFLM_D02,605151.524,4848974.715,NAD83 Z10,,PFLM_S,2,999,,,
PFLM_G03,605757.022,4849092.193,NAD83 Z10,,PFLM_S,3,999,,,
PFLM_H04,605938.068,4849403.946,NAD83 Z10,,PFLM_P,4,999,,,
PFLM_I05,606078.481,4849004.137,NAD83 Z10,,PFLM_S,5,999,,,
PFLM_J06,606211.294,4849693.156,NAD83 Z10,,PFLM_P,6,999,,,
PFLM_J07,606308,4849362,NAD83 Z10,,PFLM_P,7,999,,,
PFLM_J08,606311.766,4849010.245,NAD83 Z10,,PFLM_S,8,999,,,
PFLM_K09,606526.168,4850300.624,NAD83 Z10,,PFLM_N,9,999,,,
PFLM_K10,606542.452,4850012.165,NAD83 Z10,,PFLM_N,10,999,,,
PFLM_L11,606788.339,4850827.157,NAD83 Z10,,PFLM_M,11,999,,,
PFLM_L12,606625.703,4849513.734,NAD83 Z10,,PFLM_P,12,999,,,
PFLM_L13,606624.278,4849113.523,NAD83 Z10,,PFLM_P,13,999,,,
PFLM_M14,606884.858,4851242.752,NAD83 Z10,,PFLM_L,14,999,,,
PFLM_M15,606875.935,4849872.658,NAD83 Z10,,PFLM_N,15,999,,,
PFLM_M16,606886.35,4848946.863,NAD83 Z10,,PFLM_T,16,999,,,
PFLM_N17,607041.703,4851512.872,NAD83 Z10,,PFLM_K,17,999,,,
PFLM_N18,607239.439,4850949.893,NAD83 Z10,,PFLM_L,18,999,,,
PFLM_N19,607046.339,4850628.92,NAD83 Z10,,PFLM_M,19,999,,,
PFLM_N20,607110.703,4849567.942,NAD83 Z10,,PFLM_N,20,999,,,
PFLM_N21,607083.507,4849293.869,NAD83 Z10,,PFLM_T,21,999,,,
PFLM_O22,607334.053,4850693.346,NAD83 Z10,,PFLM_M,22,999,,,
PFLM_O23,607220.603,4849894.207,NAD83 Z10,,PFLM_N,23,999,,,
PFLM_O24,607355.174,4848931.09,NAD83 Z10,,PFLM_T,24,999,,,
PFLM_P25,607445.147,4851607.319,NAD83 Z10,,PFLM_K,25,999,,,
PFLM_P26,607329.941,4851294.474,NAD83 Z10,,PFLM_K,26,999,,,
PFLM_P27,607583.685,4850857.997,NAD83 Z10,,PFLM_L,27,999,,,
PFLM_P28,607429.426,4850355.901,NAD83 Z10,,PFLM_M,28,999,,,
PFLM_P29,607492.636,4850071.295,NAD83 Z10,,PFLM_O,29,999,,,
PFLM_P30,607483.46,4849611.213,NAD83 Z10,,PFLM_R,30,999,,,
PFLM_P31,607449.551,4849239.808,NAD83 Z10,,PFLM_T,31,999,,,
PFLM_Q32,607661.08,4851155.434,NAD83 Z10,,PFLM_K,32,999,,,
PFLM_Q33,607721.414,4850513.719,NAD83 Z10,,PFLM_M,33,999,,,
PFLM_Q34,607744.761,4849414.004,NAD83 Z10,,PFLM_R,34,999,,,
PFLM_Q35,607677.201,4848962.64,NAD83 Z10,,PFLM_T,35,999,,,
PFLM_R36,607911.621,4851534.511,NAD83 Z10,,PFLM_K,36,999,,,
PFLM_R37,607920.325,4850972.37,NAD83 Z10,,PFLM_L,37,999,,,
PFLM_R38,607792.605,4849907.724,NAD83 Z10,,PFLM_O,38,999,,,
PFLM_R39,607982,4849089,NAD83 Z10,,PFLM_R,39,999,,,
PFLM_S40,608109.175,4850679.383,NAD83 Z10,,PFLM_L,40,999,,,
PFLM_S41,608182.353,4850314.373,NAD83 Z10,,PFLM_O,41,999,,,
PFLM_S42,608165.642,4849828.576,NAD83 Z10,,PFLM_Q,42,999,,,
PFLM_S43,608100.19,4849494.857,NAD83 Z10,,PFLM_Q,43,999,,,
PFLM_T44,608347.013,4849029.942,NAD83 Z10,,PFLM_R,44,999,,,
PFLM_U45,608515.672,4850323.352,NAD83 Z10,,PFLM_O,45,999,,,
PFLM_U46,608527.001,4849927.902,NAD83 Z10,,PFLM_O,46,999,,,
PFLM_U47,608473.854,4849610.511,NAD83 Z10,,PFLM_Q,47,999,,,
PFLM_U48,608551.174,4849300.155,NAD83 Z10,,PFLM_Q,48,999,,,
PFLM_W49,608858.909,4849548.429,NAD83 Z10,,PFLM_Q,49,999,,,
PFLM_W50,608809.456,4849120.228,NAD83 Z10,,PFLM_R,50,999,,,
PFWB_C01,607644.507,4854724.84,NAD83 Z10,,PFWB_F,1,999,,,
PFWB_C02,607594.675,4854342.763,NAD83 Z10,,PFWB_I,2,999,,,
PFWB_D03,607839.67,4854965.365,NAD83 Z10,,PFWB_F,3,999,,,
PFWB_D04,607927.062,4854250.562,NAD83 Z10,,PFWB_I,4,999,,,
PFWB_E05,608088.9,4855800.303,NAD83 Z10,,PFWB_C,5,999,,,
PFWB_E06,607952.659,4855273.64,NAD83 Z10,,PFWB_F,6,999,,,
PFWB_E07,607959.851,4854673.577,NAD83 Z10,,PFWB_F,7,999,,,
PFWB_F08,608251.585,4856031.554,NAD83 Z10,,PFWB_C,8,999,,,
PFWB_F09,608292.917,4855593.791,NAD83 Z10,,PFWB_C,9,999,,,
PFWB_F10,608272.333,4855065.417,NAD83 Z10,,PFWB_F,10,999,,,
PFWB_F11,608167.323,4854439.415,NAD83 Z10,,PFWB_I,11,999,,,
PFWB_G12,608453.533,4854753.165,NAD83 Z10,,PFWB_G,12,999,,,
PFWB_G13,608515.853,4854494.753,NAD83 Z10,,PFWB_I,13,999,,,
PFWB_G14,608390.148,4854034.287,NAD83 Z10,,PFWB_J,14,999,,,
PFWB_H15,608714.65,4856198.042,NAD83 Z10,,PFWB_B,15,999,,,
PFWB_H16,608549.531,4855890.549,NAD83 Z10,,PFWB_B,16,999,,,
PFWB_H17,608719.323,4855629.579,NAD83 Z10,,PFWB_D,17,999,,,
PFWB_H18,608575.358,4855188.121,NAD83 Z10,,PFWB_C,18,999,,,
PFWB_I19,608806.295,4854891.421,NAD83 Z10,,PFWB_G,19,999,,,
PFWB_I20,608819.064,4854545.171,NAD83 Z10,,PFWB_I,20,999,,,
PFWB_I21,608823.583,4854209.777,NAD83 Z10,,PFWB_J,21,999,,,
PFWB_J22,609128.091,4856388.591,NAD83 Z10,,PFWB_A,22,999,,,
PFWB_J23,609006.047,4856103.794,NAD83 Z10,,PFWB_B,23,999,,,
PFWB_J24,609022.677,4855758.28,NAD83 Z10,,PFWB_D,24,999,,,
PFWB_J25,609026.038,4855295.436,NAD83 Z10,,PFWB_E,25,999,,,
PFWB_J26,609121.635,4854990.337,NAD83 Z10,,PFWB_G,26,999,,,
PFWB_K27,609271.573,4855967.005,NAD83 Z10,,PFWB_B,27,999,,,
PFWB_K28,609338.496,4854738.699,NAD83 Z10,,PFWB_G,28,999,,,
PFWB_K29,609178.046,4854475.449,NAD83 Z10,,PFWB_J,29,999,,,
PFWB_L30,609356.193,4856234.786,NAD83 Z10,,PFWB_A,30,999,,,
PFWB_L31,609532.852,4855688.877,NAD83 Z10,,PFWB_D,31,999,,,
PFWB_L32,609439.589,4855325.637,NAD83 Z10,,PFWB_E,32,999,,,
PFWB_M33,609639.598,4856317.041,NAD83 Z10,,PFWB_A,33,999,,,
PFWB_M34,609712.091,4856021.614,NAD83 Z10,,PFWB_B,34,999,,,
PFWB_M35,609735.69,4855322.466,NAD83 Z10,,PFWB_E,35,999,,,
PFWB_M36,609573.61,4855052.162,NAD83 Z10,,PFWB_E,36,999,,,
PFWB_M37,609647.29,4854679.181,NAD83 Z10,,PFWB_G,37,999,,,
PFWB_N38,609985.895,4855657.175,NAD83 Z10,,PFWB_D,38,999,,,
PFWB_N39,609765.083,4854391.191,NAD83 Z10,,PFWB_J,39,999,,,
PFWB_O40,610019.068,4856291.066,NAD83 Z10,,PFWB_A,40,999,,,
PFWB_O41,610053.274,4855920.784,NAD83 Z10,,PFWB_A,41,999,,,
PFWB_O42,609938.579,4855067.773,NAD83 Z10,,PFWB_E,42,999,,,
PFWB_O43,610081.726,4854646.912,NAD83 Z10,,PFWB_H,43,999,,,
PFWB_O44,610089.475,4854326.576,NAD83 Z10,,PFWB_J,44,999,,,
PFWB_P45,610217.471,4855492.271,NAD83 Z10,,PFWB_D,45,999,,,
PFWB_P46,610335.405,4854832.388,NAD83 Z10,,PFWB_H,46,999,,,
PFWB_P47,610329.172,4854518.44,NAD83 Z10,,PFWB_H,47,999,,,
PFWB_Q48,610371.696,4855185.629,NAD83 Z10,,PFWB_H,48,999,,,
TR601_01,805135.4422,5383868.588,NAD83 Z10,,TR601,1,999,,,
TR601_02,804838.6067,5383813.105,NAD83 Z10,,TR601,2,999,,,
TR601_03,804536.3119,5383763.217,NAD83 Z10,,TR601,3,999,,,
TR601_04,804250.1175,5383725.64,NAD83 Z10,,TR601,4,999,,,
TR601_05,803956.0427,5383673.388,NAD83 Z10,,TR601,5,999,,,
TR601_06,803650.9929,5383620.272,NAD83 Z10,,TR601,6,999,,,
TR601_07,803362.4358,5383574.478,NAD83 Z10,,TR601,7,999,,,
TR601_08,803060.0116,5383513.537,NAD83 Z10,,TR601,8,999,,,
TR601_09,802764.6968,5383426.049,NAD83 Z10,,TR601,9,999,,,
TR601_10,802483.5072,5383427.018,NAD83 Z10,,TR601,10,999,,,
TR602_01,672103,5299032,NAD83 Z10,,TR602,1,999,,,
TR602_02,672418,5299104,NAD83 Z10,,TR602,2,999,,,
TR602_03,672700,5299155,NAD83 Z10,,TR602,3,999,,,
TR602_04,672980,5299213,NAD83 Z10,,TR602,4,999,,,
TR602_05,673276,5299271,NAD83 Z10,,TR602,5,999,,,
TR602_06,673574,5299347,NAD83 Z10,,TR602,6,999,,,
TR602_07,673874,5299392,NAD83 Z10,,TR602,7,999,,,
TR602_08,674152,5299479,NAD83 Z10,,TR602,8,999,,,
TR602_09,674456,5299505,NAD83 Z10,,TR602,9,999,,,
TR602_10,674741,5299577,NAD83 Z10,,TR602,10,999,,,
TR603_01,730776.7165,5351932.208,NAD83 Z10,,TR603,1,999,,,
TR603_02,730477.6518,5351985.014,NAD83 Z10,,TR603,2,999,,,
TR603_03,730184.0419,5352032.229,NAD83 Z10,,TR603,3,999,,,
TR603_04,729896.9433,5352085.973,NAD83 Z10,,TR603,4,999,,,
TR603_05,729588.6738,5352141.067,NAD83 Z10,,TR603,5,999,,,
TR603_06,729302.9051,5352177.86,NAD83 Z10,,TR603,6,999,,,
TR603_07,728999.0161,5352228.28,NAD83 Z10,,TR603,7,999,,,
TR603_08,728702.4198,5352275.259,NAD83 Z10,,TR603,8,999,,,
TR603_09,728413.4879,5352326.851,NAD83 Z10,,TR603,9,999,,,
TR603_10,728108.2141,5352382.177,NAD83 Z10,,TR603,10,999,,,
TR604_01,701171,5383348,NAD83 Z10,,TR604,1,999,,,
TR604_02,700924,5383175,NAD83 Z10,,TR604,2,999,,,
TR604_03,700676,5383018,NAD83 Z10,,TR604,3,999,,,
TR604_04,700448,5382836,NAD83 Z10,,TR604,4,999,,,
TR604_05,700197,5382641,NAD83 Z10,,TR604,5,999,,,
TR604_06,699961,5382488,NAD83 Z10,,TR604,6,999,,,
TR604_07,699722,5382283,NAD83 Z10,,TR604,7,999,,,
TR604_08,699474,5382120,NAD83 Z10,,TR604,8,999,,,
TR604_09,699232,5381929,NAD83 Z10,,TR604,9,999,,,
TR604_10,698986,5381754,NAD83 Z10,,TR604,10,999,,,
TR605_01,684243,4702637,NAD83 Z10,,TR605,1,999,,,
TR605_02,684451,4702876,NAD83 Z10,,TR605,2,999,,,
TR605_03,684629,4703109,NAD83 Z10,,TR605,3,999,,,
TR605_04,684837,4703325,NAD83 Z10,,TR605,4,999,,,
TR605_05,685046,4703541,NAD83 Z10,,TR605,5,999,,,
TR605_06,685253,4703747,NAD83 Z10,,TR605,6,999,,,
TR605_07,685461,4703973,NAD83 Z10,,TR605,7,999,,,
TR605_08,685669,4704188,NAD83 Z10,,TR605,8,999,,,
TR605_09,685873,4704405,NAD83 Z10,,TR605,9,999,,,
TR605_10,686094,4704610,NAD83 Z10,,TR605,10,999,,,
TR606_01,618306,4853847,NAD83 Z10,,TR606,1,999,,,
TR606_02,618517,4854056,NAD83 Z10,,TR606,2,999,,,
TR606_03,618728,4854272,NAD83 Z10,,TR606,3,999,,,
TR606_04,618931,4854460,NAD83 Z10,,TR606,4,999,,,
TR606_05,619150,4854702,NAD83 Z10,,TR606,5,999,,,
TR606_06,619365,4854906,NAD83 Z10,,TR606,6,999,,,
TR606_07,619576,4855119,NAD83 Z10,,TR606,7,999,,,
TR606_08,619782,4855332,NAD83 Z10,,TR606,8,999,,,
TR606_09,620009,4855547,NAD83 Z10,,TR606,9,999,,,
TR606_10,620217,4855756,NAD83 Z10,,TR606,10,999,,,
TR607_01,648692,4812125,NAD83 Z10,,TR607,1,999,,,
TR607_02,648710,4812427,NAD83 Z10,,TR607,2,999,,,
TR607_03,648780,4812722,NAD83 Z10,,TR607,3,999,,,
TR607_04,648792,4813013,NAD83 Z10,,TR607,4,999,,,
TR607_05,648845,4813318,NAD83 Z10,,TR607,5,999,,,
TR607_06,648895,4813611,NAD83 Z10,,TR607,6,999,,,
TR607_07,648933,4813929,NAD83 Z10,,TR607,7,999,,,
TR607_08,648989,4814218,NAD83 Z10,,TR607,8,999,,,
TR607_09,649016,4814527,NAD83 Z10,,TR607,9,999,,,
TR607_10,649082,4814824,NAD83 Z10,,TR607,10,999,,,
TR608_01,654178,4723163,NAD83 Z10,,TR608,1,999,,,
TR608_02,653877,4723184,NAD83 Z10,,TR608,2,999,,,
TR608_03,653578,4723199,NAD83 Z10,,TR608,3,999,,,
TR608_04,653274,4723223,NAD83 Z10,,TR608,4,999,,,
TR608_05,652981,4723242,NAD83 Z10,,TR608,5,999,,,
TR608_06,652685,4723269,NAD83 Z10,,TR608,6,999,,,
TR608_07,652384,4723285,NAD83 Z10,,TR608,7,999,,,
TR608_08,652082,4723313,NAD83 Z10,,TR608,8,999,,,
TR608_09,651783,4723331,NAD83 Z10,,TR608,9,999,,,
TR608_10,651478,4723345,NAD83 Z10,,TR608,10,999,,,
TR609_01,663222,4833548,NAD83 Z10,,TR609,1,999,,,
TR609_02,663008,4833758,NAD83 Z10,,TR609,2,999,,,
TR609_03,662790,4833964,NAD83 Z10,,TR609,3,999,,,
TR609_04,662572,4834175,NAD83 Z10,,TR609,4,999,,,
TR609_05,662357,4834379,NAD83 Z10,,TR609,5,999,,,
TR609_06,662143,4834589,NAD83 Z10,,TR609,6,999,,,
TR609_07,661927,4834796,NAD83 Z10,,TR609,7,999,,,
TR609_08,661752,4835047,NAD83 Z10,,TR609,8,999,,,
TR609_09,661492,4835219,NAD83 Z10,,TR609,9,999,,,
TR609_10,661283,4835427,NAD83 Z10,,TR609,10,999,,,
TR611_01,609247,4725450,NAD83 Z10,,TR611,1,999,,,
TR611_02,609198,4725751,NAD83 Z10,,TR611,2,999,,,
TR611_03,609132,4726043,NAD83 Z10,,TR611,3,999,,,
TR611_04,609071,4726342,NAD83 Z10,,TR611,4,999,,,
TR611_05,609007,4726629,NAD83 Z10,,TR611,5,999,,,
TR611_06,608925,4726915,NAD83 Z10,,TR611,6,999,,,
TR611_07,608885,4727220,NAD83 Z10,,TR611,7,999,,,
TR611_08,608818,4727510,NAD83 Z10,,TR611,8,999,,,
TR611_09,608754,4727794,NAD83 Z10,,TR611,9,999,,,
TR611_10,608694,4728097,NAD83 Z10,,TR611,10,999,,,
TR612_01,675233,4659161,NAD83 Z10,,TR612,1,999,,,
TR612_02,675492,4659001,NAD83 Z10,,TR612,2,999,,,
TR612_03,675748,4658843,NAD83 Z10,,TR612,3,999,,,
TR612_04,676009,4658687,NAD83 Z10,,TR612,4,999,,,
TR612_05,676263,4658526,NAD83 Z10,,TR612,5,999,,,
TR612_06,676517,4658367,NAD83 Z10,,TR612,6,999,,,
TR612_07,676772,4658211,NAD83 Z10,,TR612,7,999,,,
TR612_08,677025,4658048,NAD83 Z10,,TR612,8,999,,,
TR612_09,677276,4657896,NAD83 Z10,,TR612,9,999,,,
TR612_10,677537,4657729,NAD83 Z10,,TR612,10,999,,,
TR613_01,653516,4690098,NAD83 Z10,,TR613,1,999,,,
TR613_02,653662,4689835,NAD83 Z10,,TR613,2,999,,,
TR613_03,653807,4689573,NAD83 Z10,,TR613,3,999,,,
TR613_04,653953,4689311,NAD83 Z10,,TR613,4,999,,,
TR613_05,654098,4689048,NAD83 Z10,,TR613,5,999,,,
TR613_06,654243,4688786,NAD83 Z10,,TR613,6,999,,,
TR613_07,654389,4688524,NAD83 Z10,,TR613,7,999,,,
TR613_08,654534,4688261,NAD83 Z10,,TR613,8,999,,,
TR613_09,654680,4687999,NAD83 Z10,,TR613,9,999,,,
TR613_10,654825,4687736,NAD83 Z10,,TR613,10,999,,,
TR614_01,649226,4709669,NAD83 Z10,,TR614,1,999,,,
TR614_02,649320,4709960,NAD83 Z10,,TR614,2,999,,,
TR614_03,649411,4710235,NAD83 Z10,,TR614,3,999,,,
TR614_04,649499,4710528,NAD83 Z10,,TR614,4,999,,,
TR614_05,649592,4710811,NAD83 Z10,,TR614,5,999,,,
TR614_06,649683,4711098,NAD83 Z10,,TR614,6,999,,,
TR614_07,649775,4711381,NAD83 Z10,,TR614,7,999,,,
TR614_08,649878,4711712,NAD83 Z10,,TR614,8,999,,,
TR614_09,649976,4711998,NAD83 Z10,,TR614,9,999,,,
TR614_10,650072,4712286,NAD83 Z10,,TR614,10,999,,,
TR615_01,632047,4762459,NAD83 Z10,,TR615,1,999,,,
TR615_02,632306,4762604,NAD83 Z10,,TR615,2,999,,,
TR615_03,632572,4762742,NAD83 Z10,,TR615,3,999,,,
TR615_04,632812,4762935,NAD83 Z10,,TR615,4,999,,,
TR615_05,633107,4763014,NAD83 Z10,,TR615,5,999,,,
TR615_06,633374,4763150,NAD83 Z10,,TR615,6,999,,,
TR615_07,633634,4763293,NAD83 Z10,,TR615,7,999,,,
TR615_08,633909,4763425,NAD83 Z10,,TR615,8,999,,,
TR615_09,634171,4763549,NAD83 Z10,,TR615,9,999,,,
TR615_10,634441,4763705,NAD83 Z10,,TR615,10,999,,,
TR616_01,616849.882,4766322.086,NAD83 Z10,,TR616,1,999,,,
TR616_02,616689.065,4766066.047,NAD83 Z10,,TR616,2,999,,,
TR616_03,616529.6635,4765818.943,NAD83 Z10,,TR616,3,999,,,
TR616_04,616368.1001,4765572.863,NAD83 Z10,,TR616,4,999,,,
TR616_05,616201.3458,4765310.697,NAD83 Z10,,TR616,5,999,,,
TR616_06,616043.9633,4765066.215,NAD83 Z10,,TR616,6,999,,,
TR616_07,615881.6479,4764810.63,NAD83 Z10,,TR616,7,999,,,
TR616_08,615714.3631,4764550.41,NAD83 Z10,,TR616,8,999,,,
TR616_09,615559.1201,4764309.687,NAD83 Z10,,TR616,9,999,,,
TR616_10,615386.4486,4764052.15,NAD83 Z10,,TR616,10,999,,,
TR617_01,615671,4742026,NAD83 Z10,,TR617,1,999,,,
TR617_02,615409,4741875,NAD83 Z10,,TR617,2,999,,,
TR617_03,615155,4741698,NAD83 Z10,,TR617,3,999,,,
TR617_04,614895,4741542,NAD83 Z10,,TR617,4,999,,,
TR617_05,614644,4741372,NAD83 Z10,,TR617,5,999,,,
TR617_06,614383,4741223,NAD83 Z10,,TR617,6,999,,,
TR617_07,614140,4741060,NAD83 Z10,,TR617,7,999,,,
TR617_08,613884,4740895,NAD83 Z10,,TR617,8,999,,,
TR617_09,613630,4740732,NAD83 Z10,,TR617,9,999,,,
TR617_10,613374,4740567,NAD83 Z10,,TR617,10,999,,,
TR618_01,615519,4935981,NAD83 Z10,,TR618,1,999,,,
TR618_02,615474,4935678,NAD83 Z10,,TR618,2,999,,,
TR618_03,615427,4935387,NAD83 Z10,,TR618,3,999,,,
TR618_04,615385,4935099,NAD83 Z10,,TR618,4,999,,,
TR618_05,615327,4934799,NAD83 Z10,,TR618,5,999,,,
TR618_06,615282,4934509,NAD83 Z10,,TR618,6,999,,,
TR618_07,615237,4934202,NAD83 Z10,,TR618,7,999,,,
TR618_08,615190,4933887,NAD83 Z10,,TR618,8,999,,,
TR618_09,615144,4933587,NAD83 Z10,,TR618,9,999,,,
TR618_10,615091,4933298,NAD83 Z10,,TR618,10,999,,,
TR619_01,851259.2701,4954412.886,NAD83 Z10,,TR619,1,999,,,
TR619_02,851374.9616,4954131.585,NAD83 Z10,,TR619,2,999,,,
TR619_03,851496.2222,4953775.749,NAD83 Z10,,TR619,3,999,,,
TR619_04,851556.6564,4953598.871,NAD83 Z10,,TR619,4,999,,,
TR619_05,851654.4411,4953275.414,NAD83 Z10,,TR619,5,999,,,
TR619_06,851760.0637,4952988.217,NAD83 Z10,,TR619,6,999,,,
TR619_07,851878.1496,4952718.361,NAD83 Z10,,TR619,7,999,,,
TR619_08,851948.2547,4952430.331,NAD83 Z10,,TR619,8,999,,,
TR619_09,852014.3022,4952142.687,NAD83 Z10,,TR619,9,999,,,
TR619_10,852160.0372,4951865.096,NAD83 Z10,,TR619,10,999,,,
TR620_01,796470.5114,4901039.699,NAD83 Z10,,TR620,1,999,,,
TR620_02,796180.1999,4901045.052,NAD83 Z10,,TR620,2,999,,,
TR620_03,795873.2723,4901083.011,NAD83 Z10,,TR620,3,999,,,
TR620_04,795594.839,4901086.575,NAD83 Z10,,TR620,4,999,,,
TR620_05,795290.8032,4901179.735,NAD83 Z10,,TR620,5,999,,,
TR620_06,794982.1697,4901219.439,NAD83 Z10,,TR620,6,999,,,
TR620_07,794679.1197,4901231.496,NAD83 Z10,,TR620,7,999,,,
TR620_08,794359.1897,4901280.144,NAD83 Z10,,TR620,8,999,,,
TR620_09,794057.2763,4901321.35,NAD83 Z10,,TR620,9,999,,,
TR620_10,793738.9664,4901351.498,NAD83 Z10,,TR620,10,999,,,
TR621_01,823934.4278,4855779.747,NAD83 Z10,,TR621,1,999,,,
TR621_02,824185.1478,4855617.371,NAD83 Z10,,TR621,2,999,,,
TR621_03,824448.7004,4855472.746,NAD83 Z10,,TR621,3,999,,,
TR621_04,824708.9885,4855326.131,NAD83 Z10,,TR621,4,999,,,
TR621_05,824963.9266,4855169.69,NAD83 Z10,,TR621,5,999,,,
TR621_06,825269.9316,4855009.789,NAD83 Z10,,TR621,6,999,,,
TR621_07,825501.9843,4854882.279,NAD83 Z10,,TR621,7,999,,,
TR621_08,825757.614,4854746.476,NAD83 Z10,,TR621,8,999,,,
TR621_09,826026.0384,4854609.667,NAD83 Z10,,TR621,9,999,,,
TR621_10,826290.3613,4854454.691,NAD83 Z10,,TR621,10,999,,,
TR623_01,812077.1428,4872200.84,NAD83 Z10,,TR623,1,999,,,
TR623_02,812369.674,4872138.548,NAD83 Z10,,TR623,2,999,,,
TR623_03,812642.3147,4872049.546,NAD83 Z10,,TR623,3,999,,,
TR623_04,812942.8062,4871994.205,NAD83 Z10,,TR623,4,999,,,
