Visit_ID,Point_ID,Survey_Date,Visit_no,St_time,Survey_length,Wind,Temp_C,Observer,Recorder,Reviewer,Comments
EMPAID_U10_2016-05-18,EMPAID_U10,2016-05-18,1,1/0/00,390,1,15,AMK,AMK,TCA,NOFL calling and drumming during count
EMPAID_U10_2016-06-02,EMPAID_U10,2016-06-02,2,1/0/00,390,0,999,ECC,ECC,TCA,Missing thermometer.  HAWO calling from distance.
EMPAID_U10_2016-06-20,EMPAID_U10,2016-06-20,3,1/0/00,390,0,17,TCA,TCA,ECC,PIWO calling from E and W; HAWO calling from >150m W
EMPAID_U10_2017-05-22,EMPAID_U10,2017-05-22,1,1/0/00,390,0,999,JWH,JWH,ENB,
EMPAID_U10_2017-06-08,EMPAID_U10,2017-06-08,2,1/0/00,390,2,20,HGS,HGS,ENB,
EMPAID_U10_2017-06-23,EMPAID_U10,2017-06-23,3,1/0/00,390,0,6,ENB,ENB,TCA,"NOFL, BBWO, or HAWO DR to S ~30m away from point throughout PC (2 of them)"
EMPAID_U10_2018-05-22,EMPAID_U10,2018-05-22,1,1/0/00,390,0,7,TCA,TCA,RSP,
EMPAID_U10_2018-06-11,EMPAID_U10,2018-06-11,2,1/0/00,390,2,5,NRB,NRB,LIB,"same NOFL in distance as pt 9, HAWO call to N ~50m; tall dense shrub layer, low den canopy"
EMPAID_U10_2018-06-27,EMPAID_U10,2018-06-27,3,1/0/00,390,0,8,LIB,LIB,NRB,"NOFL to the N, 150m, sapsucker on ridge, 70m SE"
EMPAID_U10_2019-06-11,EMPAID_U10,2019-06-11,1,1/0/00,390,1,22,KEK,KEK,JAB,
EMPAID_U10_2019-07-02,EMPAID_U10,2019-07-02,2,1/0/00,390,1,12,AJL,AJL,KEK,"NOFL calling/drumming/sweet talk @ 6:00 remaining to E, 100-150m away, couple few within 50m @ end of survey."
EMPAID_V01_2012-06-04,EMPAID_V01,2012-06-04,1,1/0/00,270,0,15,DJH,DJH,PEJ,***survey ended upon detection
EMPAID_V01_2012-06-18,EMPAID_V01,2012-06-18,2,1/0/00,270,1,9,RSS,RSS,PEJ,"***survey ended upon detection; HAWO ACA before PC ~75m to W, then M HAWO flew in <50m (visual) and PE on snag.  Flew away after PC, circled ACA."
EMPAID_V01_2012-07-03,EMPAID_V01,2012-07-03,3,1/0/00,270,1,12.1,PEJ,PEJ,RSS,***survey ended upon detection; Blue thermometer. HAWO CA w/3:40 mins remaining. HAWO cavity w/Beg Y 160m to NE
EMPAID_V01_2013-05-23,EMPAID_V01,2013-05-23,1,1/0/00,390,1,0,RSS,RSS,PEJ,
EMPAID_V01_2013-06-12,EMPAID_V01,2013-06-12,2,1/0/00,390,1,15,CRH,CRH,CRH,F HAWO ~10m SE DR/CA
EMPAID_V01_2013-07-01,EMPAID_V01,2013-07-01,3,1/0/00,390,0,22,ARK,ARK,RSS,
EMPAID_V01_2014-05-29,EMPAID_V01,2014-05-29,1,1/0/00,390,0,999,JMWS,JMWS,FMG,"missing temp data; At 0:30 left in survey I hear FOR in group of dead trees 30m to SW, upon further investigation I see nuthatch throwing chips out of cavity of one of the trees"
EMPAID_V01_2014-06-12,EMPAID_V01,2014-06-12,2,1/0/00,390,0,7,FMG,FMG,FMG,M HAWO flew in @ 5:23 remaining and landed on tree 3m away
EMPAID_V01_2014-07-01,EMPAID_V01,2014-07-01,3,1/0/00,390,0,19,CKL,CKL,FMG,"HAWO rattle, Unk uneven DR >50m"
EMPAID_V01_2015-06-03,EMPAID_V01,2015-06-03,1,1/0/00,390,0,7,ACC,ACC,KAR,
EMPAID_V01_2015-06-17,EMPAID_V01,2015-06-17,2,1/0/00,390,1,21,DMD,DMD,KAR,Unconfirmed DR ~77m NW of pt 1
EMPAID_V01_2015-07-01,EMPAID_V01,2015-07-01,3,1/0/00,390,1,19,KAR,KAR,KAR,
EMPAID_V01_2016-05-17,EMPAID_V01,2016-05-17,1,1/0/00,390,0,14,AMK,AMK,TCA,PIWO calling during count
EMPAID_V01_2016-06-06,EMPAID_V01,2016-06-06,2,1/0/00,390,0,18,TCA,TCA,ECC,
EMPAID_V01_2016-06-22,EMPAID_V01,2016-06-22,3,1/0/00,390,0,16,ECC,ECC,TCA,PIWO calling from W
EMPAID_V01_2017-05-19,EMPAID_V01,2017-05-19,1,1/0/00,390,0,999,JWH,JWH,TCA,
EMPAID_V01_2017-06-07,EMPAID_V01,2017-06-07,2,1/0/00,390,0,20,ENB,ENB,TCA,No signs of WO
EMPAID_V01_2017-06-21,EMPAID_V01,2017-06-21,3,1/0/00,390,0,13,HGS,HGS,TCA,PIWO CA from SE of point and DR
EMPAID_V01_2018-05-18,EMPAID_V01,2018-05-18,1,1/0/00,390,0,9,NRB,NRB,LIB,
EMPAID_V01_2018-06-06,EMPAID_V01,2018-06-06,2,1/0/00,390,0,18,RSP,RSP,LIB,
EMPAID_V01_2018-06-25,EMPAID_V01,2018-06-25,3,1/0/00,390,0,999,LIB,LIB,NRB,
EMPAID_V01_2019-06-04,EMPAID_V01,2019-06-04,1,1/0/00,390,0,18,KEK,KEK,JAB,Sapsucker drumming during.
EMPAID_V01_2019-06-28,EMPAID_V01,2019-06-28,2,1/0/00,390,0,10,JAB,JAB,JMR,Black-headed grosbeak.
EMPAID_V02_2012-06-04,EMPAID_V02,2012-06-04,1,1/0/00,270,0,14.5,DJH,DJH,PEJ,***survey ended upon detection
EMPAID_V02_2012-06-18,EMPAID_V02,2012-06-18,2,1/0/00,270,1,9,RSS,RSS,PEJ,"***survey ended upon detection; HAWO CA en route to V02. M HAWO visual @15m in S/SW dir, was PE and silent during PC.  After PC, M HAWO ACA again <50 to NW, then circled area DR regularly."
EMPAID_V02_2012-07-03,EMPAID_V02,2012-07-03,3,1/0/00,270,1,12.4,PEJ,PEJ,RSS,"***survey ended upon detection; 3 HAWO's, 1 ad 2 fledglings, FOR on lone class 1, 20cm diam PIPO, 20m S of PC station for 1st 3mins of survey"
EMPAID_V02_2013-05-23,EMPAID_V02,2013-05-23,1,1/0/00,390,1,-1.5,RSS,RSS,PEJ,WISA heard OA <50m
EMPAID_V02_2013-06-12,EMPAID_V02,2013-06-12,2,1/0/00,390,1,15,CRH,CRH,CRH,M DOWO? Flew in from S to 15m N
EMPAID_V02_2013-07-01,EMPAID_V02,2013-07-01,3,1/0/00,390,0,23,ARK,ARK,RSS,Unk Sapsucker ~60m
EMPAID_V02_2014-05-29,EMPAID_V02,2014-05-29,1,1/0/00,390,0,999,JMWS,JMWS,FMG,missing temp data
EMPAID_V02_2014-06-12,EMPAID_V02,2014-06-12,2,1/0/00,390,0,9,FMG,FMG,FMG,
EMPAID_V02_2014-07-01,EMPAID_V02,2014-07-01,3,1/0/00,390,0,18,CKL,CKL,FMG,
EMPAID_V02_2015-06-03,EMPAID_V02,2015-06-03,1,1/0/00,390,0,7,ACC,ACC,KAR,Hunting dogs in background
EMPAID_V02_2015-06-17,EMPAID_V02,2015-06-17,2,1/0/00,390,0,20,DMD,DMD,KAR,
EMPAID_V02_2015-07-01,EMPAID_V02,2015-07-01,3,1/0/00,390,1,20,KAR,KAR,KAR,
EMPAID_V02_2016-05-17,EMPAID_V02,2016-05-17,1,1/0/00,390,0,12,AMK,AMK,TCA,Burned nearby
EMPAID_V02_2016-06-06,EMPAID_V02,2016-06-06,2,1/0/00,390,1,18,TCA,TCA,ECC,
EMPAID_V02_2016-06-22,EMPAID_V02,2016-06-22,3,1/0/00,390,0,16,ECC,ECC,TCA,HAWO calling from NE and again from E/SE
EMPAID_V02_2017-05-19,EMPAID_V02,2017-05-19,1,1/0/00,390,0,999,JWH,JWH,TCA,
EMPAID_V02_2017-06-07,EMPAID_V02,2017-06-07,2,1/0/00,390,0,22,ENB,ENB,TCA,"Heard NOFL CA to the N several times 50m away, then flying to S to DR 20m away"
EMPAID_V02_2017-06-21,EMPAID_V02,2017-06-21,3,1/0/00,390,0,13,HGS,HGS,TCA,
EMPAID_V02_2018-05-18,EMPAID_V02,2018-05-18,1,1/0/00,390,0,9,NRB,NRB,LIB,Possible NOFL NW ~150M called
EMPAID_V02_2018-06-06,EMPAID_V02,2018-06-06,2,1/0/00,390,0,17,RSP,RSP,LIB,
EMPAID_V02_2018-06-25,EMPAID_V02,2018-06-25,3,1/0/00,390,0,999,LIB,LIB,NRB,"RNSA distant, N and W"
EMPAID_V02_2019-06-04,EMPAID_V02,2019-06-04,1,1/0/00,390,0,19,KEK,KEK,JAB,Male WISA flew in prior to start of survey.
EMPAID_V02_2019-06-28,EMPAID_V02,2019-06-28,2,1/0/00,390,0,10,JAB,JAB,JMR,"PIWO drum from W, then it flew overhead and drummed E."
EMPAID_V03_2012-06-04,EMPAID_V03,2012-06-04,1,1/0/00,270,0,15,DJH,DJH,PEJ,***survey ended upon detection
EMPAID_V03_2012-06-18,EMPAID_V03,2012-06-18,2,1/0/00,270,2,8.75,RSS,RSS,PEJ,***survey ended upon detection
EMPAID_V03_2012-07-03,EMPAID_V03,2012-07-03,3,1/0/00,270,1,12,PEJ,PEJ,RSS,***survey ended upon detection; LEWO FO from SE to NW w/3min remaining. LEWO returns FO from NW to SE w/7 secs remaining in survey.
EMPAID_V03_2013-05-23,EMPAID_V03,2013-05-23,1,1/0/00,390,1,0,RSS,RSS,PEJ,
EMPAID_V03_2013-06-12,EMPAID_V03,2013-06-12,2,1/0/00,390,0,13,CRH,CRH,CRH,"HAWO CA?DR E, flew SW @ 30m; FOR sounds 50m NE"
EMPAID_V03_2013-07-01,EMPAID_V03,2013-07-01,3,1/0/00,390,0,23,ARK,ARK,RSS,FG of turkeys nearby
EMPAID_V03_2014-05-29,EMPAID_V03,2014-05-29,1,1/0/00,390,1,999,JMWS,JMWS,FMG,missing temp data
EMPAID_V03_2014-06-12,EMPAID_V03,2014-06-12,2,1/0/00,390,0,10,FMG,FMG,FMG,
EMPAID_V03_2014-07-01,EMPAID_V03,2014-07-01,3,1/0/00,390,1,17,CKL,CKL,FMG,"PIWO rattle, hunting dogs"
EMPAID_V03_2015-06-03,EMPAID_V03,2015-06-03,1,1/0/00,390,0,7,ACC,ACC,KAR,Hairy wp @ 50m
EMPAID_V03_2015-06-17,EMPAID_V03,2015-06-17,2,1/0/00,390,0,20,DMD,DMD,KAR,
EMPAID_V03_2015-07-01,EMPAID_V03,2015-07-01,3,1/0/00,390,1,21,KAR,KAR,KAR,
EMPAID_V03_2016-05-17,EMPAID_V03,2016-05-17,1,1/0/00,390,0,14,AMK,AMK,TCA,Area burned
EMPAID_V03_2016-06-06,EMPAID_V03,2016-06-06,2,1/0/00,390,1,19,TCA,TCA,ECC,WISA calling nearby
EMPAID_V03_2016-06-22,EMPAID_V03,2016-06-22,3,1/0/00,390,0,17,ECC,ECC,TCA,RNSA observed entering nest CAV within 50m of point
EMPAID_V03_2017-05-19,EMPAID_V03,2017-05-19,1,1/0/00,390,0,999,JWH,JWH,TCA,
EMPAID_V03_2017-06-07,EMPAID_V03,2017-06-07,2,1/0/00,390,0,19,ENB,ENB,TCA,"Still hearing that PIWO CA DR, now to the S 100m away"
EMPAID_V03_2017-06-21,EMPAID_V03,2017-06-21,3,1/0/00,390,0,13,HGS,HGS,TCA,
EMPAID_V03_2018-05-18,EMPAID_V03,2018-05-18,1,1/0/00,390,0,11,NRB,NRB,LIB,"HAWO flew in calling from N/NW to tree 10m away, flew off to SW; PIPO calling E"
EMPAID_V03_2018-06-06,EMPAID_V03,2018-06-06,2,1/0/00,390,0,17,RSP,RSP,LIB,WHWO m foraging to E ~20m
EMPAID_V03_2018-06-25,EMPAID_V03,2018-06-25,3,1/0/00,390,0,999,LIB,LIB,NRB,"Heard possible WHWO drumming to SW, after point count time. HAWO/WHWO"
EMPAID_V03_2019-06-04,EMPAID_V03,2019-06-04,1,1/0/00,390,1,17,KEK,KEK,JAB,Female HAWO flew in and called @ 4:00.
EMPAID_V03_2019-06-28,EMPAID_V03,2019-06-28,2,1/0/00,390,0,11,JAB,JAB,JMR,Distant drum @ 4min.
EMPAID_V04_2012-06-04,EMPAID_V04,2012-06-04,1,1/0/00,270,0,17,DJH,DJH,PEJ,***survey ended upon detection
EMPAID_V04_2012-06-18,EMPAID_V04,2012-06-18,2,1/0/00,270,3,8.5,RSS,RSS,PEJ,***survey ended upon detection; Picoides DR >100m to SW on way to V04.  HAWO ACA <50m during PC.
EMPAID_V04_2012-07-03,EMPAID_V04,2012-07-03,3,1/0/00,270,1,12.6,PEJ,PEJ,RSS,***survey ended upon detection
EMPAID_V04_2013-05-23,EMPAID_V04,2013-05-23,1,1/0/00,390,1,0.5,RSS,RSS,PEJ,NOFL clear CA 80m ESE
EMPAID_V04_2013-06-12,EMPAID_V04,2013-06-12,2,1/0/00,390,1,13,CRH,CRH,CRH,UNK SP FOR ~70m NE
EMPAID_V04_2013-07-01,EMPAID_V04,2013-07-01,3,1/0/00,390,0,24,ARK,ARK,RSS,
EMPAID_V04_2014-05-29,EMPAID_V04,2014-05-29,1,1/0/00,390,1,999,JMWS,JMWS,FMG,missing temp data
EMPAID_V04_2014-06-12,EMPAID_V04,2014-06-12,2,1/0/00,390,0,9,FMG,FMG,FMG,
EMPAID_V04_2014-07-01,EMPAID_V04,2014-07-01,3,1/0/00,390,1,18,CKL,CKL,FMG,HAWO CA and rattle >50m
EMPAID_V04_2015-06-03,EMPAID_V04,2015-06-03,1,1/0/00,390,0,8,ACC,ACC,KAR,
EMPAID_V04_2015-06-17,EMPAID_V04,2015-06-17,2,1/0/00,390,0,19,DMD,DMD,KAR,
EMPAID_V04_2015-07-01,EMPAID_V04,2015-07-01,3,1/0/00,390,1,22,KAR,KAR,KAR,
EMPAID_V04_2016-05-17,EMPAID_V04,2016-05-17,1,1/0/00,390,0,12,AMK,AMK,TCA,Area burned
EMPAID_V04_2016-06-06,EMPAID_V04,2016-06-06,2,1/0/00,390,1,17,TCA,TCA,ECC,
EMPAID_V04_2016-06-22,EMPAID_V04,2016-06-22,3,1/0/00,390,0,16,ECC,ECC,TCA,"Bird size of woodpecker flew over @ 15 seconds, left but only caught a flash, no call"
EMPAID_V04_2017-05-19,EMPAID_V04,2017-05-19,1,1/0/00,390,0,999,JWH,JWH,TCA,"Number of snags E of pt, over ridge"
EMPAID_V04_2017-06-07,EMPAID_V04,2017-06-07,2,1/0/00,390,0,20,ENB,ENB,TCA,Heard a PIWO to the N 30m away DR and CA very loudly
EMPAID_V04_2017-06-21,EMPAID_V04,2017-06-21,3,1/0/00,390,0,14,HGS,HGS,TCA,
EMPAID_V04_2018-05-18,EMPAID_V04,2018-05-18,1,1/0/00,390,0,11,NRB,NRB,LIB,"WHWO called from S, flew to E calling and drumming, remained E 100 + m"
EMPAID_V04_2018-06-06,EMPAID_V04,2018-06-06,2,1/0/00,390,0,17,RSP,RSP,LIB,drumming to W ~70m
EMPAID_V04_2018-06-25,EMPAID_V04,2018-06-25,3,1/0/00,390,0,999,LIB,LIB,NRB,
EMPAID_V04_2019-06-04,EMPAID_V04,2019-06-04,1,1/0/00,390,0,18,KEK,KEK,JAB,
EMPAID_V04_2019-06-28,EMPAID_V04,2019-06-28,2,1/0/00,390,0,12,JAB,JAB,JMR,HAWO call due E @ 4min in.
EMPAID_V05_2012-06-04,EMPAID_V05,2012-06-04,1,1/0/00,270,1,17.5,DJH,DJH,PEJ,***survey ended upon detection
EMPAID_V05_2012-06-18,EMPAID_V05,2012-06-18,2,1/0/00,270,3,8.75,RSS,RSS,PEJ,"***survey ended upon detection; Wind inc to 3, stayed throughout PC and afterwards"
EMPAID_V05_2012-07-03,EMPAID_V05,2012-07-03,3,1/0/00,270,2,12.2,PEJ,PEJ,RSS,***survey ended upon detection
EMPAID_V05_2013-05-23,EMPAID_V05,2013-05-23,1,1/0/00,390,1,0.5,RSS,RSS,PEJ,HAWO PR ACA/DR ~60m NNW
EMPAID_V05_2013-06-12,EMPAID_V05,2013-06-12,2,1/0/00,390,0,12,CRH,CRH,CRH,"DR ~100m N, HAWO CA ~100m N after PCT"
EMPAID_V05_2013-07-01,EMPAID_V05,2013-07-01,3,1/0/00,390,0,23,ARK,ARK,RSS,"DR ~200m NNE - HAWO, WHWO, NOFL??"
EMPAID_V05_2014-05-29,EMPAID_V05,2014-05-29,1,1/0/00,390,0,999,JMWS,JMWS,FMG,missing temp data; Heard PIWO twice from E and once from W
EMPAID_V05_2014-06-12,EMPAID_V05,2014-06-12,2,1/0/00,390,0,11,FMG,FMG,FMG,
EMPAID_V05_2014-07-01,EMPAID_V05,2014-07-01,3,1/0/00,390,1,15,CKL,CKL,FMG,
EMPAID_V05_2015-06-03,EMPAID_V05,2015-06-03,1,1/0/00,390,0,8,ACC,ACC,KAR,Hairy wp drumming ~100m away
EMPAID_V05_2015-06-17,EMPAID_V05,2015-06-17,2,1/0/00,390,0,19,DMD,DMD,KAR,
EMPAID_V05_2015-07-01,EMPAID_V05,2015-07-01,3,1/0/00,390,1,20,KAR,KAR,KAR,
EMPAID_V05_2016-05-17,EMPAID_V05,2016-05-17,1,1/0/00,390,1,11,AMK,AMK,TCA,M WISA calling and drumming; HAWO calling and drumming
EMPAID_V05_2016-06-06,EMPAID_V05,2016-06-06,2,1/0/00,390,1,20,TCA,TCA,ECC,"HAWO flew in, tapping on trees"
EMPAID_V05_2016-06-22,EMPAID_V05,2016-06-22,3,1/0/00,390,0,12,ECC,ECC,TCA,NOFL spotted en route to point 5. Inconsistent drumming to N (sapsucker?). Burn not recent.
EMPAID_V05_2017-05-19,EMPAID_V05,2017-05-19,1,1/0/00,390,0,999,JWH,JWH,TCA,"NOFL CA heard to N, approx 75m from pt. DR heard post-survey, likely NOFL"
EMPAID_V05_2017-06-07,EMPAID_V05,2017-06-07,2,1/0/00,390,0,18,ENB,ENB,TCA,"Heard DR to the W 80m away, potentially a WHWO, heard was WISA M to E 20m away"
EMPAID_V05_2017-06-21,EMPAID_V05,2017-06-21,3,1/0/00,390,0,14,HGS,HGS,TCA,
EMPAID_V05_2018-05-18,EMPAID_V05,2018-05-18,1,1/0/00,390,0,12,NRB,NRB,LIB,"HAWO calling ~50m from E, PIWO calling ~50m E & tapping"
EMPAID_V05_2018-06-06,EMPAID_V05,2018-06-06,2,1/0/00,390,0,16,RSP,RSP,LIB,drumming to NW <150m; HAWO E ~10m
EMPAID_V05_2018-06-25,EMPAID_V05,2018-06-25,3,1/0/00,390,0,999,LIB,LIB,NRB,
EMPAID_V05_2019-06-04,EMPAID_V05,2019-06-04,1,1/0/00,390,0,17,KEK,KEK,JAB,Sapsucker drumming before and during survey.
EMPAID_V05_2019-06-28,EMPAID_V05,2019-06-28,2,1/0/00,390,0,14,JAB,JAB,JMR,Sapsucker drum @ 2min due W.
EMPAID_V06_2012-06-04,EMPAID_V06,2012-06-04,1,1/0/00,270,0,17,DJH,DJH,PEJ,***survey ended upon detection
EMPAID_V06_2012-06-18,EMPAID_V06,2012-06-18,2,1/0/00,270,1,7.25,RSS,RSS,PEJ,***survey ended upon detection; PIWO heard after PC >150m to NW
EMPAID_V06_2012-07-03,EMPAID_V06,2012-07-03,3,1/0/00,270,2,12,PEJ,PEJ,RSS,***survey ended upon detection; BBWO FOR 35m E of PC tree during survey.
EMPAID_V06_2013-05-23,EMPAID_V06,2013-05-23,1,1/0/00,390,1,3,RSS,RSS,PEJ,
EMPAID_V06_2013-06-12,EMPAID_V06,2013-06-12,2,1/0/00,390,0,13,CRH,CRH,CRH,"HAWO CA ~50m S before PCT, then during ~30m S; top broken out of PCT tree"
EMPAID_V06_2013-07-01,EMPAID_V06,2013-07-01,3,1/0/00,390,0,27,ARK,ARK,RSS,PCT is now BT PIPO snag ~4.3m tall; tree tag missing
EMPAID_V06_2014-05-29,EMPAID_V06,2014-05-29,1,1/0/00,390,0,999,JMWS,JMWS,FMG,"missing temp data; Heard FOR to W before and during call. Heard possible DR to S starting at 2:30 remaining, heard about 4 DR series. Right before end of survey heard NOFL to S"
EMPAID_V06_2014-06-12,EMPAID_V06,2014-06-12,2,1/0/00,390,0,11,FMG,FMG,FMG,
EMPAID_V06_2014-07-01,EMPAID_V06,2014-07-01,3,1/0/00,390,0,16,CKL,CKL,FMG,
EMPAID_V06_2015-06-03,EMPAID_V06,2015-06-03,1,1/0/00,390,0,8,ACC,ACC,KAR,
EMPAID_V06_2015-06-17,EMPAID_V06,2015-06-17,2,1/0/00,390,0,18,DMD,DMD,KAR,
EMPAID_V06_2015-07-01,EMPAID_V06,2015-07-01,3,1/0/00,390,0,23,KAR,KAR,KAR,
EMPAID_V06_2016-05-17,EMPAID_V06,2016-05-17,1,1/0/00,390,0,10,AMK,AMK,TCA,Area was burned some time ago; PIWO calling; HAWO calling and drumming
EMPAID_V06_2016-06-06,EMPAID_V06,2016-06-06,2,1/0/00,390,1,21,TCA,TCA,ECC,
EMPAID_V06_2016-06-22,EMPAID_V06,2016-06-22,3,1/0/00,390,0,14,ECC,ECC,TCA,PIWO drumming within 50m to SE.  PIWO also calling 150+m.
EMPAID_V06_2017-05-19,EMPAID_V06,2017-05-19,1,1/0/00,390,0,999,JWH,JWH,TCA,
EMPAID_V06_2017-06-07,EMPAID_V06,2017-06-07,2,1/0/00,390,0,19,ENB,ENB,TCA,"No signs of WO, RTHA watching throughout PC 60m away"
EMPAID_V06_2017-06-21,EMPAID_V06,2017-06-21,3,1/0/00,390,0,15,HGS,HGS,TCA,
EMPAID_V06_2018-05-18,EMPAID_V06,2018-05-18,1,1/0/00,390,0,11,NRB,NRB,LIB,
EMPAID_V06_2018-06-06,EMPAID_V06,2018-06-06,2,1/0/00,390,0,16,RSP,RSP,LIB,
EMPAID_V06_2018-06-25,EMPAID_V06,2018-06-25,3,1/0/00,390,0,999,LIB,LIB,NRB,
EMPAID_V06_2019-06-04,EMPAID_V06,2019-06-04,1,1/0/00,390,0,18,KEK,KEK,JAB,HAWO heard @ beginning of survey.
EMPAID_V06_2019-06-28,EMPAID_V06,2019-06-28,2,1/0/00,390,0,15,JAB,JAB,JMR,
EMPAID_V07_2012-06-04,EMPAID_V07,2012-06-04,1,1/0/00,270,0,18,DJH,DJH,PEJ,***survey ended upon detection
EMPAID_V07_2012-06-18,EMPAID_V07,2012-06-18,2,1/0/00,270,0,5,RSS,RSS,PEJ,"***survey ended upon detection; PIWO ACA on way to V07. WISA ""sweet talk"" <50m during PC, no visual."
EMPAID_V07_2012-07-03,EMPAID_V07,2012-07-03,3,1/0/00,270,2,12.8,PEJ,PEJ,RSS,***survey ended upon detection
EMPAID_V07_2013-05-23,EMPAID_V07,2013-05-23,1,1/0/00,390,1,3,RSS,RSS,PEJ,
EMPAID_V07_2013-06-12,EMPAID_V07,2013-06-12,2,1/0/00,390,0,12,CRH,CRH,CRH,
EMPAID_V07_2013-07-01,EMPAID_V07,2013-07-01,3,1/0/00,390,0,27,ARK,ARK,RSS,
EMPAID_V07_2014-05-29,EMPAID_V07,2014-05-29,1,1/0/00,390,0,999,JMWS,JMWS,FMG,missing temp data; Think I heard some FOR NE of PC7
EMPAID_V07_2014-06-12,EMPAID_V07,2014-06-12,2,1/0/00,390,0,12,FMG,FMG,FMG,
EMPAID_V07_2014-07-01,EMPAID_V07,2014-07-01,3,1/0/00,390,0,14,CKL,CKL,FMG,
EMPAID_V07_2015-06-03,EMPAID_V07,2015-06-03,1,1/0/00,390,0,9,ACC,ACC,KAR,Goshawk calling ~100m away
EMPAID_V07_2015-06-17,EMPAID_V07,2015-06-17,2,1/0/00,390,0,17,DMD,DMD,KAR,
EMPAID_V07_2015-07-01,EMPAID_V07,2015-07-01,3,1/0/00,390,0,24,KAR,KAR,KAR,
EMPAID_V07_2016-05-17,EMPAID_V07,2016-05-17,1,1/0/00,390,0,10,AMK,AMK,TCA,Immature owl @ point; unk drumming after count.
EMPAID_V07_2016-06-06,EMPAID_V07,2016-06-06,2,1/0/00,390,1,21,TCA,TCA,ECC,HAWO drumming >150m
EMPAID_V07_2016-06-22,EMPAID_V07,2016-06-22,3,1/0/00,390,0,12,ECC,ECC,TCA,PIWO calling to NW
EMPAID_V07_2017-05-19,EMPAID_V07,2017-05-19,1,1/0/00,390,0,999,JWH,JWH,TCA,"DOWO pair flew in silently, FOR and copulated"
EMPAID_V07_2017-06-07,EMPAID_V07,2017-06-07,2,1/0/00,390,0,17,ENB,ENB,TCA,Several RBNU CA in S and N throughout PC
EMPAID_V07_2017-06-21,EMPAID_V07,2017-06-21,3,1/0/00,390,0,16,HGS,HGS,TCA,
EMPAID_V07_2018-05-18,EMPAID_V07,2018-05-18,1,1/0/00,390,0,12,NRB,NRB,LIB,WISA >100m N
EMPAID_V07_2018-06-06,EMPAID_V07,2018-06-06,2,1/0/00,390,0,14,RSP,RSP,LIB,
EMPAID_V07_2018-06-25,EMPAID_V07,2018-06-25,3,1/0/00,390,0,999,LIB,LIB,NRB,
EMPAID_V07_2019-06-04,EMPAID_V07,2019-06-04,1,1/0/00,390,0,15,KEK,KEK,JAB,"HAWO calling and foraging in area, hear @ 4:00."
EMPAID_V07_2019-06-28,EMPAID_V07,2019-06-28,2,1/0/00,390,0,15,JAB,JAB,JMR,Fast and continuous drum to NW.
EMPAID_V08_2012-06-04,EMPAID_V08,2012-06-04,1,1/0/00,270,0,18,DJH,DJH,PEJ,***survey ended upon detection
EMPAID_V08_2012-06-18,EMPAID_V08,2012-06-18,2,1/0/00,270,1,7,RSS,RSS,PEJ,"***survey ended upon detection; Woodpecker sp softly FOR 50-75m, no visual."
EMPAID_V08_2012-07-03,EMPAID_V08,2012-07-03,3,1/0/00,270,2,14,PEJ,PEJ,RSS,***survey ended upon detection; PIWO CA from SE. HAWO CA from SW. LEWO flew to top of snag 55m due W
EMPAID_V08_2013-05-23,EMPAID_V08,2013-05-23,1,1/0/00,390,1,4,RSS,RSS,PEJ,NOFL clr CA ~80m SE; Unk WP FOR ~60m NW; HAWO ACA after PCT ~75m NNW
EMPAID_V08_2013-06-12,EMPAID_V08,2013-06-12,2,1/0/00,390,0,11,CRH,CRH,CRH,
EMPAID_V08_2013-07-01,EMPAID_V08,2013-07-01,3,1/0/00,390,0,27,ARK,ARK,RSS,
EMPAID_V08_2014-05-29,EMPAID_V08,2014-05-29,1,1/0/00,390,0,999,JMWS,JMWS,FMG,missing temp data; Heard PIWO to NW
EMPAID_V08_2014-06-12,EMPAID_V08,2014-06-12,2,1/0/00,390,0,12,FMG,FMG,FMG,
EMPAID_V08_2014-07-01,EMPAID_V08,2014-07-01,3,1/0/00,390,0,13.5,CKL,CKL,FMG,
EMPAID_V08_2015-06-03,EMPAID_V08,2015-06-03,1,1/0/00,390,0,9,ACC,ACC,KAR,Pileated drumming ~50m away
EMPAID_V08_2015-06-17,EMPAID_V08,2015-06-17,2,1/0/00,390,0,17,DMD,DMD,KAR,
EMPAID_V08_2015-07-01,EMPAID_V08,2015-07-01,3,1/0/00,390,0,25,KAR,KAR,KAR,
EMPAID_V08_2016-05-17,EMPAID_V08,2016-05-17,1,1/0/00,390,0,10,AMK,AMK,TCA,Area has been burned; NOFL calling in response to playback
EMPAID_V08_2016-06-06,EMPAID_V08,2016-06-06,2,1/0/00,390,1,19,TCA,TCA,ECC,
EMPAID_V08_2016-06-22,EMPAID_V08,2016-06-22,3,1/0/00,390,0,11,ECC,ECC,TCA,"Not sure how old burn is, could be 3-5 years, ground not burnt but trunks are"
EMPAID_V08_2017-05-19,EMPAID_V08,2017-05-19,1,1/0/00,390,0,999,JWH,JWH,TCA,
EMPAID_V08_2017-06-07,EMPAID_V08,2017-06-07,2,1/0/00,390,0,15,ENB,ENB,TCA,No signs of WO
EMPAID_V08_2017-06-21,EMPAID_V08,2017-06-21,3,1/0/00,390,0,16,HGS,HGS,TCA,PIWO CA N of point
EMPAID_V08_2018-05-18,EMPAID_V08,2018-05-18,1,1/0/00,390,0,11,NRB,NRB,LIB,
